utt1	utt2	label	score
id10270/8jEAjG6SegY/00002.wav	id10309/RkN41E3gRpc/00001.wav	0	-0.077609
id10270/8jEAjG6SegY/00002.wav	id10270/GWXujl-xAVM/00001.wav	1	0.786889
id10270/8jEAjG6SegY/00002.wav	id10292/3kzw8lTcUBU/00007.wav	0	-0.007339
id10270/8jEAjG6SegY/00002.wav	id10270/GWXujl-xAVM/00049.wav	1	0.664876
id10270/8jEAjG6SegY/00002.wav	id10292/57KbI2UvGss/00015.wav	0	-0.006500
id10270/8jEAjG6SegY/00002.wav	id10270/OXdd7Gmluts/00003.wav	1	0.658118
id10270/8jEAjG6SegY/00002.wav	id10292/2qlrpSAc9Xs/00021.wav	0	-0.174162
id10270/8jEAjG6SegY/00003.wav	id10270/GWXujl-xAVM/00022.wav	1	0.696352
id10270/8jEAjG6SegY/00003.wav	id10293/TwfthltapLg/00011.wav	0	-0.019100
id10270/8jEAjG6SegY/00003.wav	id10270/5r0dWxy17C8/00010.wav	1	0.631301
id10270/8jEAjG6SegY/00003.wav	id10298/DWT9P35cXT4/00003.wav	0	0.025401
id10270/8jEAjG6SegY/00003.wav	id10270/zjwijMp0Qyw/00001.wav	1	0.742461
id10270/8jEAjG6SegY/00003.wav	id10283/vaK4t1-WD4M/00003.wav	0	-0.047372
id10270/8jEAjG6SegY/00003.wav	id10270/5r0dWxy17C8/00008.wav	1	0.706462
id10270/8jEAjG6SegY/00003.wav	id10294/VweNonqOdrE/00005.wav	0	0.124439
id10270/8jEAjG6SegY/00004.wav	id10270/GWXujl-xAVM/00022.wav	1	0.782624
id10270/8jEAjG6SegY/00004.wav	id10283/clznvDi-ybg/00001.wav	0	0.042701
id10270/8jEAjG6SegY/00004.wav	id10270/8jEAjG6SegY/00028.wav	1	0.731293
id10270/8jEAjG6SegY/00004.wav	id10306/SBO7kM1IPaY/00007.wav	0	-0.017240
id10270/8jEAjG6SegY/00004.wav	id10270/GWXujl-xAVM/00033.wav	1	0.712840
id10270/8jEAjG6SegY/00004.wav	id10294/zIkTBKfnbso/00003.wav	0	-0.073414
id10270/8jEAjG6SegY/00004.wav	id10270/8jEAjG6SegY/00016.wav	1	0.775431
id10270/8jEAjG6SegY/00004.wav	id10306/kQOkcEZUpJ4/00005.wav	0	0.020881
id10270/8jEAjG6SegY/00005.wav	id10270/GWXujl-xAVM/00042.wav	1	0.707474
id10270/8jEAjG6SegY/00005.wav	id10302/2Er-cV85fc4/00004.wav	0	0.170709
id10270/8jEAjG6SegY/00005.wav	id10270/8jEAjG6SegY/00004.wav	1	0.759154
id10270/8jEAjG6SegY/00005.wav	id10292/L2zjJyZd6-g/00001.wav	0	-0.214392
id10270/8jEAjG6SegY/00005.wav	id10270/GWXujl-xAVM/00027.wav	1	0.760720
id10270/8jEAjG6SegY/00005.wav	id10303/LKDWhdJQFco/00005.wav	0	0.260967
id10270/8jEAjG6SegY/00005.wav	id10270/x6uYqmx31kE/00003.wav	1	0.603557
id10270/8jEAjG6SegY/00005.wav	id10292/YvmWRnJnTz0/00008.wav	0	-0.102016
id10270/8jEAjG6SegY/00006.wav	id10270/8jEAjG6SegY/00009.wav	1	0.729794
id10270/8jEAjG6SegY/00006.wav	id10307/120gjdqGWNQ/00003.wav	0	0.210339
id10270/8jEAjG6SegY/00006.wav	id10270/x6uYqmx31kE/00001.wav	1	0.662383
id10270/8jEAjG6SegY/00006.wav	id10285/uArtiTSTnSU/00003.wav	0	-0.064871
id10270/8jEAjG6SegY/00006.wav	id10270/8jEAjG6SegY/00020.wav	1	0.762613
id10270/8jEAjG6SegY/00006.wav	id10284/YN4cTBWM-QE/00002.wav	0	0.250323
id10270/8jEAjG6SegY/00006.wav	id10270/5r0dWxy17C8/00011.wav	1	0.555126
id10270/8jEAjG6SegY/00006.wav	id10307/IpBtAcwbQb0/00002.wav	0	0.100160
id10270/8jEAjG6SegY/00007.wav	id10270/8jEAjG6SegY/00012.wav	1	0.814923
id10270/8jEAjG6SegY/00007.wav	id10278/DSGE2F5sTcg/00001.wav	0	-0.024186
id10270/8jEAjG6SegY/00007.wav	id10270/GWXujl-xAVM/00029.wav	1	0.694000
id10270/8jEAjG6SegY/00007.wav	id10304/0TJ9sdJiDvA/00003.wav	0	-0.028871
id10270/8jEAjG6SegY/00007.wav	id10270/x6uYqmx31kE/00005.wav	1	0.678682
id10270/8jEAjG6SegY/00007.wav	id10281/RDFdX3VxjUQ/00017.wav	0	-0.213236
id10270/8jEAjG6SegY/00007.wav	id10270/zjwijMp0Qyw/00001.wav	1	0.786413
id10270/8jEAjG6SegY/00007.wav	id10297/p08spQszEYU/00002.wav	0	-0.023731
id10270/8jEAjG6SegY/00008.wav	id10270/8jEAjG6SegY/00001.wav	1	0.562064
id10270/8jEAjG6SegY/00008.wav	id10286/gkDeAS985L4/00003.wav	0	0.027226
id10270/8jEAjG6SegY/00008.wav	id10270/5sJomL_D0_g/00001.wav	1	0.616157
id10270/8jEAjG6SegY/00008.wav	id10276/YloBWJxXzMI/00010.wav	0	-0.076169
id10270/8jEAjG6SegY/00008.wav	id10270/5r0dWxy17C8/00001.wav	1	0.549139
id10270/8jEAjG6SegY/00008.wav	id10275/Mdk1SXywHck/00001.wav	0	0.088830
id10270/8jEAjG6SegY/00008.wav	id10270/5r0dWxy17C8/00005.wav	1	0.558079
id10270/8jEAjG6SegY/00008.wav	id10306/5jsUg3uxG-E/00003.wav	0	-0.047360
id10270/8jEAjG6SegY/00009.wav	id10270/5r0dWxy17C8/00009.wav	1	0.636440
id10270/8jEAjG6SegY/00009.wav	id10307/120gjdqGWNQ/00005.wav	0	0.126810
id10270/8jEAjG6SegY/00009.wav	id10270/GWXujl-xAVM/00039.wav	1	0.597852
id10270/8jEAjG6SegY/00009.wav	id10286/cJ40ZqTY3dQ/00001.wav	0	-0.070355
id10270/8jEAjG6SegY/00009.wav	id10270/OhfKF8FSq3Y/00001.wav	1	0.357120
id10270/8jEAjG6SegY/00009.wav	id10292/6tjKon0hiy4/00002.wav	0	-0.095726
id10270/8jEAjG6SegY/00009.wav	id10270/5r0dWxy17C8/00020.wav	1	0.529539
id10270/8jEAjG6SegY/00009.wav	id10293/TnOGBL8p-RM/00002.wav	0	0.062227
id10270/8jEAjG6SegY/00010.wav	id10270/8jEAjG6SegY/00019.wav	1	0.773354
id10270/8jEAjG6SegY/00010.wav	id10272/olePnztkm6U/00008.wav	0	0.046557
id10270/8jEAjG6SegY/00010.wav	id10270/8jEAjG6SegY/00022.wav	1	0.778141
id10270/8jEAjG6SegY/00010.wav	id10295/WxDEVkQKPow/00004.wav	0	-0.034498
id10270/8jEAjG6SegY/00010.wav	id10270/GWXujl-xAVM/00055.wav	1	0.568879
id10270/8jEAjG6SegY/00010.wav	id10275/LqcUAxrtYOk/00006.wav	0	0.072535
id10270/8jEAjG6SegY/00010.wav	id10270/5sJomL_D0_g/00002.wav	1	0.746691
id10270/8jEAjG6SegY/00010.wav	id10304/Okaw5vJCGCk/00001.wav	0	-0.016694
id10270/8jEAjG6SegY/00011.wav	id10270/5sJomL_D0_g/00001.wav	1	0.675076
id10270/8jEAjG6SegY/00011.wav	id10282/neQO6_CUY4w/00002.wav	0	-0.245895
id10270/8jEAjG6SegY/00011.wav	id10270/GWXujl-xAVM/00010.wav	1	0.546736
id10270/8jEAjG6SegY/00011.wav	id10283/vaK4t1-WD4M/00019.wav	0	-0.009160
id10270/8jEAjG6SegY/00011.wav	id10270/zjwijMp0Qyw/00002.wav	1	0.625892
id10270/8jEAjG6SegY/00011.wav	id10281/1CiBWgsHT4E/00007.wav	0	0.035993
id10270/8jEAjG6SegY/00011.wav	id10270/5r0dWxy17C8/00027.wav	1	0.595966
id10270/8jEAjG6SegY/00011.wav	id10293/TwfthltapLg/00006.wav	0	0.099764
id10270/8jEAjG6SegY/00012.wav	id10270/GWXujl-xAVM/00007.wav	1	0.685385
id10270/8jEAjG6SegY/00012.wav	id10298/Cjt5DP6qc5Q/00001.wav	0	0.068824
id10270/8jEAjG6SegY/00012.wav	id10270/8jEAjG6SegY/00030.wav	1	0.783589
id10270/8jEAjG6SegY/00012.wav	id10307/c_aEjTGGhZ4/00011.wav	0	0.262639
id10270/8jEAjG6SegY/00012.wav	id10270/8jEAjG6SegY/00023.wav	1	0.798643
id10270/8jEAjG6SegY/00012.wav	id10276/5WOZXLMujwY/00005.wav	0	0.038331
id10270/8jEAjG6SegY/00012.wav	id10270/8jEAjG6SegY/00021.wav	1	0.779719
id10270/8jEAjG6SegY/00012.wav	id10284/RNYNkXzY5Hk/00003.wav	0	0.105392
id10270/8jEAjG6SegY/00013.wav	id10270/5r0dWxy17C8/00014.wav	1	0.555088
id10270/8jEAjG6SegY/00013.wav	id10281/1CiBWgsHT4E/00004.wav	0	-0.042182
id10270/8jEAjG6SegY/00013.wav	id10270/5r0dWxy17C8/00004.wav	1	0.544463
id10270/8jEAjG6SegY/00013.wav	id10292/N8_clYCM9n8/00004.wav	0	0.050082
id10270/8jEAjG6SegY/00013.wav	id10270/GWXujl-xAVM/00047.wav	1	0.612771
id10270/8jEAjG6SegY/00013.wav	id10273/58VB-LYIoRM/00004.wav	0	0.181127
id10270/8jEAjG6SegY/00013.wav	id10270/8jEAjG6SegY/00023.wav	1	0.807282
id10270/8jEAjG6SegY/00013.wav	id10294/gETtCLtu1jA/00003.wav	0	0.139991
id10270/8jEAjG6SegY/00014.wav	id10270/x6uYqmx31kE/00003.wav	1	0.478015
id10270/8jEAjG6SegY/00014.wav	id10300/TMBdUkVfwOg/00002.wav	0	0.007167
id10270/8jEAjG6SegY/00014.wav	id10270/GWXujl-xAVM/00008.wav	1	0.516168
id10270/8jEAjG6SegY/00014.wav	id10283/u3s9xdUlmmk/00005.wav	0	-0.018233
id10270/8jEAjG6SegY/00014.wav	id10270/zjwijMp0Qyw/00001.wav	1	0.874707
id10270/8jEAjG6SegY/00014.wav	id10279/4Q1IvdayPR8/00015.wav	0	0.085769
id10270/8jEAjG6SegY/00014.wav	id10270/GWXujl-xAVM/00039.wav	1	0.591711
id10270/8jEAjG6SegY/00014.wav	id10297/uxHwuJ59xNk/00001.wav	0	-0.052412
id10270/8jEAjG6SegY/00015.wav	id10270/8jEAjG6SegY/00028.wav	1	0.803920
id10270/8jEAjG6SegY/00015.wav	id10302/K2_D_tFdAgY/00016.wav	0	0.130821
id10270/8jEAjG6SegY/00015.wav	id10270/8jEAjG6SegY/00005.wav	1	0.819044
id10270/8jEAjG6SegY/00015.wav	id10278/iEAqbqZ7dDg/00007.wav	0	0.041218
id10270/8jEAjG6SegY/00015.wav	id10270/GWXujl-xAVM/00015.wav	1	0.629099
id10270/8jEAjG6SegY/00015.wav	id10288/FIxC_PNJNkc/00002.wav	0	0.011347
id10270/8jEAjG6SegY/00015.wav	id10270/GWXujl-xAVM/00036.wav	1	0.617342
id10270/8jEAjG6SegY/00015.wav	id10298/hjvQiiG71rM/00034.wav	0	0.092368
id10270/8jEAjG6SegY/00016.wav	id10270/GWXujl-xAVM/00024.wav	1	0.775702
id10270/8jEAjG6SegY/00016.wav	id10294/OiRXHy35Euk/00002.wav	0	0.039296
id10270/8jEAjG6SegY/00016.wav	id10270/8jEAjG6SegY/00026.wav	1	0.657586
id10270/8jEAjG6SegY/00016.wav	id10300/fAe7DXqrZls/00001.wav	0	-0.001520
id10270/8jEAjG6SegY/00016.wav	id10270/5r0dWxy17C8/00019.wav	1	0.640160
id10270/8jEAjG6SegY/00016.wav	id10283/j5ArtKwbobY/00001.wav	0	-0.067377
id10270/8jEAjG6SegY/00016.wav	id10270/5r0dWxy17C8/00021.wav	1	0.561600
id10270/8jEAjG6SegY/00016.wav	id10302/n5Ffz_qwr58/00003.wav	0	0.075207
id10270/8jEAjG6SegY/00017.wav	id10270/GWXujl-xAVM/00021.wav	1	0.702854
id10270/8jEAjG6SegY/00017.wav	id10275/pV6cJibX6Ik/00001.wav	0	-0.005988
id10270/8jEAjG6SegY/00017.wav	id10270/GWXujl-xAVM/00035.wav	1	0.522825
id10270/8jEAjG6SegY/00017.wav	id10292/2qlrpSAc9Xs/00001.wav	0	-0.073807
id10270/8jEAjG6SegY/00017.wav	id10270/8jEAjG6SegY/00011.wav	1	0.603199
id10270/8jEAjG6SegY/00017.wav	id10291/kt4P4cyTpWQ/00006.wav	0	-0.060297
id10270/8jEAjG6SegY/00017.wav	id10270/GWXujl-xAVM/00052.wav	1	0.512345
id10270/8jEAjG6SegY/00017.wav	id10300/BL7XmN8w_UY/00001.wav	0	-0.035622
id10270/8jEAjG6SegY/00018.wav	id10270/GWXujl-xAVM/00016.wav	1	0.621396
id10270/8jEAjG6SegY/00018.wav	id10289/sf4uMnkYFG8/00015.wav	0	0.006196
id10270/8jEAjG6SegY/00018.wav	id10270/GWXujl-xAVM/00041.wav	1	0.677617
id10270/8jEAjG6SegY/00018.wav	id10297/kWOMY99knWI/00004.wav	0	-0.054185
id10270/8jEAjG6SegY/00018.wav	id10270/GWXujl-xAVM/00013.wav	1	0.650071
id10270/8jEAjG6SegY/00018.wav	id10292/ENIHEvg_VLM/00018.wav	0	-0.039961
id10270/8jEAjG6SegY/00018.wav	id10270/8jEAjG6SegY/00007.wav	1	0.775160
id10270/8jEAjG6SegY/00018.wav	id10273/8fKRoUIpAJY/00005.wav	0	-0.007994
id10270/8jEAjG6SegY/00019.wav	id10270/5r0dWxy17C8/00014.wav	1	0.579072
id10270/8jEAjG6SegY/00019.wav	id10297/3vnz4Iy5fMg/00001.wav	0	0.054000
id10270/8jEAjG6SegY/00019.wav	id10270/5r0dWxy17C8/00012.wav	1	0.519024
id10270/8jEAjG6SegY/00019.wav	id10277/znxUWA2QAGs/00013.wav	0	0.161830
id10270/8jEAjG6SegY/00019.wav	id10270/8jEAjG6SegY/00022.wav	1	0.786496
id10270/8jEAjG6SegY/00019.wav	id10291/oLJhH76d0kU/00002.wav	0	0.032204
id10270/8jEAjG6SegY/00019.wav	id10270/GWXujl-xAVM/00010.wav	1	0.573958
id10270/8jEAjG6SegY/00019.wav	id10283/arklnCzCq48/00001.wav	0	-0.119432
id10270/8jEAjG6SegY/00020.wav	id10270/8jEAjG6SegY/00006.wav	1	0.762613
id10270/8jEAjG6SegY/00020.wav	id10301/vhzF7dhGJzI/00003.wav	0	-0.041260
id10270/8jEAjG6SegY/00020.wav	id10270/GWXujl-xAVM/00028.wav	1	0.674918
id10270/8jEAjG6SegY/00020.wav	id10305/Piw0wvQbpnQ/00005.wav	0	0.006817
id10270/8jEAjG6SegY/00020.wav	id10270/5r0dWxy17C8/00010.wav	1	0.623584
id10270/8jEAjG6SegY/00020.wav	id10274/89UnsytX6Y8/00009.wav	0	-0.104517
id10270/8jEAjG6SegY/00020.wav	id10270/GWXujl-xAVM/00047.wav	1	0.617475
id10270/8jEAjG6SegY/00020.wav	id10286/Qkll9n7U5ak/00006.wav	0	0.069989
id10270/8jEAjG6SegY/00021.wav	id10270/OhfKF8FSq3Y/00004.wav	1	0.635695
id10270/8jEAjG6SegY/00021.wav	id10273/8cfyJEV7hP8/00023.wav	0	0.016360
id10270/8jEAjG6SegY/00021.wav	id10270/5r0dWxy17C8/00010.wav	1	0.692572
id10270/8jEAjG6SegY/00021.wav	id10282/rC63HnQ3Nf8/00001.wav	0	-0.150917
id10270/8jEAjG6SegY/00021.wav	id10270/OhfKF8FSq3Y/00002.wav	1	0.644098
id10270/8jEAjG6SegY/00021.wav	id10309/Zx-zA-D_DvI/00003.wav	0	0.000974
id10270/8jEAjG6SegY/00021.wav	id10270/PXmaB6Ui0fE/00001.wav	1	0.670519
id10270/8jEAjG6SegY/00021.wav	id10309/e-IdJ8a4gy4/00004.wav	0	-0.161797
id10270/8jEAjG6SegY/00022.wav	id10270/5r0dWxy17C8/00024.wav	1	0.509171
id10270/8jEAjG6SegY/00022.wav	id10296/8X8huGiBRAc/00001.wav	0	-0.084393
id10270/8jEAjG6SegY/00022.wav	id10270/5r0dWxy17C8/00006.wav	1	0.638894
id10270/8jEAjG6SegY/00022.wav	id10273/58VB-LYIoRM/00005.wav	0	-0.044410
id10270/8jEAjG6SegY/00022.wav	id10270/GWXujl-xAVM/00001.wav	1	0.738085
id10270/8jEAjG6SegY/00022.wav	id10302/K2_D_tFdAgY/00036.wav	0	0.015869
id10270/8jEAjG6SegY/00022.wav	id10270/8jEAjG6SegY/00018.wav	1	0.781596
id10270/8jEAjG6SegY/00022.wav	id10307/120gjdqGWNQ/00011.wav	0	0.096368
id10270/8jEAjG6SegY/00023.wav	id10270/GWXujl-xAVM/00033.wav	1	0.702344
id10270/8jEAjG6SegY/00023.wav	id10294/L812MIi7ruk/00007.wav	0	0.020179
id10270/8jEAjG6SegY/00023.wav	id10270/GWXujl-xAVM/00016.wav	1	0.640717
id10270/8jEAjG6SegY/00023.wav	id10299/z1ZWYfCuRKY/00003.wav	0	-0.107936
id10270/8jEAjG6SegY/00023.wav	id10270/OhfKF8FSq3Y/00005.wav	1	0.578113
id10270/8jEAjG6SegY/00023.wav	id10309/vobW27_-JyQ/00015.wav	0	-0.149198
id10270/8jEAjG6SegY/00023.wav	id10270/8jEAjG6SegY/00014.wav	1	0.663167
id10270/8jEAjG6SegY/00023.wav	id10307/wtqPC9vEZ0M/00001.wav	0	0.136161
id10270/8jEAjG6SegY/00024.wav	id10270/5r0dWxy17C8/00004.wav	1	0.518390
id10270/8jEAjG6SegY/00024.wav	id10281/R1RQnIQGy10/00001.wav	0	-0.144250
id10270/8jEAjG6SegY/00024.wav	id10270/8jEAjG6SegY/00001.wav	1	0.807332
id10270/8jEAjG6SegY/00024.wav	id10288/UbApEUoPvzY/00001.wav	0	0.086800
id10270/8jEAjG6SegY/00024.wav	id10270/OhfKF8FSq3Y/00005.wav	1	0.623873
id10270/8jEAjG6SegY/00024.wav	id10300/mYSVs_d1aMQ/00010.wav	0	0.107145
id10270/8jEAjG6SegY/00024.wav	id10270/8jEAjG6SegY/00034.wav	1	0.725883
id10270/8jEAjG6SegY/00024.wav	id10289/fGlKVvjgUdY/00002.wav	0	-0.086733
id10270/8jEAjG6SegY/00025.wav	id10270/GWXujl-xAVM/00029.wav	1	0.652259
id10270/8jEAjG6SegY/00025.wav	id10304/FJOvOooCIvs/00002.wav	0	0.056644
id10270/8jEAjG6SegY/00025.wav	id10270/5sJomL_D0_g/00001.wav	1	0.738584
id10270/8jEAjG6SegY/00025.wav	id10297/2eJ33J6xFVM/00001.wav	0	-0.008820
id10270/8jEAjG6SegY/00025.wav	id10270/5r0dWxy17C8/00008.wav	1	0.649910
id10270/8jEAjG6SegY/00025.wav	id10277/znxUWA2QAGs/00008.wav	0	0.063420
id10270/8jEAjG6SegY/00025.wav	id10270/zjwijMp0Qyw/00003.wav	1	0.973644
id10270/8jEAjG6SegY/00025.wav	id10300/2cAiIYHfon0/00010.wav	0	-0.039542
id10270/8jEAjG6SegY/00026.wav	id10270/GWXujl-xAVM/00023.wav	1	0.633535
id10270/8jEAjG6SegY/00026.wav	id10279/f0I1IC6DJfo/00003.wav	0	-0.053371
id10270/8jEAjG6SegY/00026.wav	id10270/5sJomL_D0_g/00001.wav	1	0.654448
id10270/8jEAjG6SegY/00026.wav	id10286/7I1GtGzVfmw/00005.wav	0	-0.115441
id10270/8jEAjG6SegY/00026.wav	id10270/x6uYqmx31kE/00004.wav	1	0.564295
id10270/8jEAjG6SegY/00026.wav	id10293/l3J1f06Slfo/00003.wav	0	0.029799
id10270/8jEAjG6SegY/00026.wav	id10270/GWXujl-xAVM/00014.wav	1	0.613935
id10270/8jEAjG6SegY/00026.wav	id10292/ya6VNZp-pXw/00016.wav	0	-0.104726
id10270/8jEAjG6SegY/00027.wav	id10270/GWXujl-xAVM/00037.wav	1	0.639823
id10270/8jEAjG6SegY/00027.wav	id10306/YVeA3K_cPoc/00002.wav	0	-0.057071
id10270/8jEAjG6SegY/00027.wav	id10270/GWXujl-xAVM/00025.wav	1	0.711200
id10270/8jEAjG6SegY/00027.wav	id10297/31XtFWtF7Sc/00004.wav	0	-0.016006
id10270/8jEAjG6SegY/00027.wav	id10270/GWXujl-xAVM/00003.wav	1	0.703063
id10270/8jEAjG6SegY/00027.wav	id10283/vaK4t1-WD4M/00009.wav	0	-0.053893
id10270/8jEAjG6SegY/00027.wav	id10270/5sJomL_D0_g/00002.wav	1	0.632553
id10270/8jEAjG6SegY/00027.wav	id10300/7byARrJfhlI/00007.wav	0	-0.067162
id10270/8jEAjG6SegY/00028.wav	id10270/5r0dWxy17C8/00001.wav	1	0.581763
id10270/8jEAjG6SegY/00028.wav	id10286/DPPq8w5ILrA/00001.wav	0	0.008794
id10270/8jEAjG6SegY/00028.wav	id10270/8jEAjG6SegY/00023.wav	1	0.721608
id10270/8jEAjG6SegY/00028.wav	id10283/clznvDi-ybg/00001.wav	0	-0.042093
id10270/8jEAjG6SegY/00028.wav	id10270/zjwijMp0Qyw/00003.wav	1	0.670309
id10270/8jEAjG6SegY/00028.wav	id10283/r9-0pljhZqs/00015.wav	0	-0.128748
id10270/8jEAjG6SegY/00028.wav	id10270/GWXujl-xAVM/00014.wav	1	0.718627
id10270/8jEAjG6SegY/00028.wav	id10307/yUv37vQWmzE/00009.wav	0	0.125318
id10270/8jEAjG6SegY/00029.wav	id10270/GWXujl-xAVM/00030.wav	1	0.668815
id10270/8jEAjG6SegY/00029.wav	id10271/gO805KoL2RM/00004.wav	0	0.052954
id10270/8jEAjG6SegY/00029.wav	id10270/8jEAjG6SegY/00036.wav	1	0.696117
id10270/8jEAjG6SegY/00029.wav	id10303/Zs8VK91yVMI/00023.wav	0	0.282549
id10270/8jEAjG6SegY/00029.wav	id10270/8jEAjG6SegY/00021.wav	1	0.826835
id10270/8jEAjG6SegY/00029.wav	id10303/Zs8VK91yVMI/00013.wav	0	0.273798
id10270/8jEAjG6SegY/00029.wav	id10270/OhfKF8FSq3Y/00003.wav	1	0.576673
id10270/8jEAjG6SegY/00029.wav	id10305/Piw0wvQbpnQ/00015.wav	0	0.041343
id10270/8jEAjG6SegY/00030.wav	id10270/GWXujl-xAVM/00038.wav	1	0.720419
id10270/8jEAjG6SegY/00030.wav	id10304/CN6JpPYbHCQ/00009.wav	0	0.059388
id10270/8jEAjG6SegY/00030.wav	id10270/GWXujl-xAVM/00002.wav	1	0.680265
id10270/8jEAjG6SegY/00030.wav	id10309/0b1inHMAr6o/00003.wav	0	-0.103387
id10270/8jEAjG6SegY/00030.wav	id10270/5r0dWxy17C8/00001.wav	1	0.508776
id10270/8jEAjG6SegY/00030.wav	id10300/2cAiIYHfon0/00012.wav	0	-0.016458
id10270/8jEAjG6SegY/00030.wav	id10270/5r0dWxy17C8/00004.wav	1	0.510115
id10270/8jEAjG6SegY/00030.wav	id10292/YvmWRnJnTz0/00002.wav	0	-0.119255
id10270/8jEAjG6SegY/00031.wav	id10270/GWXujl-xAVM/00029.wav	1	0.599655
id10270/8jEAjG6SegY/00031.wav	id10284/EoCPhxtWUOc/00003.wav	0	-0.038882
id10270/8jEAjG6SegY/00031.wav	id10270/GWXujl-xAVM/00011.wav	1	0.520506
id10270/8jEAjG6SegY/00031.wav	id10301/VIAnMw7J5tI/00008.wav	0	-0.133010
id10270/8jEAjG6SegY/00031.wav	id10270/5r0dWxy17C8/00025.wav	1	0.377061
id10270/8jEAjG6SegY/00031.wav	id10285/thghCiJZYwI/00011.wav	0	-0.033403
id10270/8jEAjG6SegY/00031.wav	id10270/8jEAjG6SegY/00023.wav	1	0.715758
id10270/8jEAjG6SegY/00031.wav	id10293/TnOGBL8p-RM/00001.wav	0	0.075131
id10270/8jEAjG6SegY/00032.wav	id10270/8jEAjG6SegY/00025.wav	1	0.691113
id10270/8jEAjG6SegY/00032.wav	id10294/a4msZPEjhMc/00004.wav	0	-0.045679
id10270/8jEAjG6SegY/00032.wav	id10270/OhfKF8FSq3Y/00002.wav	1	0.565728
id10270/8jEAjG6SegY/00032.wav	id10307/IpBtAcwbQb0/00007.wav	0	0.196033
id10270/8jEAjG6SegY/00032.wav	id10270/GWXujl-xAVM/00003.wav	1	0.690532
id10270/8jEAjG6SegY/00032.wav	id10279/PQHz4fGHPK8/00001.wav	0	0.018729
id10270/8jEAjG6SegY/00032.wav	id10270/x6uYqmx31kE/00005.wav	1	0.674463
id10270/8jEAjG6SegY/00032.wav	id10307/120gjdqGWNQ/00004.wav	0	0.107638
id10270/8jEAjG6SegY/00033.wav	id10270/GWXujl-xAVM/00017.wav	1	0.663545
id10270/8jEAjG6SegY/00033.wav	id10307/kp_GCjLq4qA/00003.wav	0	-0.016701
id10270/8jEAjG6SegY/00033.wav	id10270/8jEAjG6SegY/00008.wav	1	0.665213
id10270/8jEAjG6SegY/00033.wav	id10300/fAe7DXqrZls/00006.wav	0	0.003370
id10270/8jEAjG6SegY/00033.wav	id10270/GWXujl-xAVM/00007.wav	1	0.671020
id10270/8jEAjG6SegY/00033.wav	id10292/tKl5Y1x4jwc/00001.wav	0	-0.027499
id10270/8jEAjG6SegY/00033.wav	id10270/5sJomL_D0_g/00001.wav	1	0.722754
id10270/8jEAjG6SegY/00033.wav	id10285/FUqAFZmZJ80/00016.wav	0	-0.053426
id10270/8jEAjG6SegY/00034.wav	id10270/8jEAjG6SegY/00029.wav	1	0.780289
id10270/8jEAjG6SegY/00034.wav	id10293/vD3qGRbmXws/00006.wav	0	0.082276
id10270/8jEAjG6SegY/00034.wav	id10270/5r0dWxy17C8/00023.wav	1	0.674326
id10270/8jEAjG6SegY/00034.wav	id10307/yUv37vQWmzE/00015.wav	0	0.218215
id10270/8jEAjG6SegY/00034.wav	id10270/GWXujl-xAVM/00019.wav	1	0.579227
id10270/8jEAjG6SegY/00034.wav	id10303/Tgph483ZOQ8/00002.wav	0	0.299691
id10270/8jEAjG6SegY/00034.wav	id10270/GWXujl-xAVM/00047.wav	1	0.676410
id10270/8jEAjG6SegY/00034.wav	id10300/AytdA2W0Y_M/00008.wav	0	0.104099
id10270/8jEAjG6SegY/00035.wav	id10270/GWXujl-xAVM/00022.wav	1	0.682086
id10270/8jEAjG6SegY/00035.wav	id10273/gHPh9j7lc58/00001.wav	0	0.081149
id10270/8jEAjG6SegY/00035.wav	id10270/5r0dWxy17C8/00021.wav	1	0.655382
id10270/8jEAjG6SegY/00035.wav	id10281/qBTOwaSOS-M/00002.wav	0	-0.018679
id10270/8jEAjG6SegY/00035.wav	id10270/zjwijMp0Qyw/00003.wav	1	0.641176
id10270/8jEAjG6SegY/00035.wav	id10292/57KbI2UvGss/00012.wav	0	-0.031842
id10270/8jEAjG6SegY/00035.wav	id10270/5sJomL_D0_g/00002.wav	1	0.761850
id10270/8jEAjG6SegY/00035.wav	id10281/FL2UicCNcwI/00002.wav	0	0.078731
id10270/8jEAjG6SegY/00036.wav	id10270/8jEAjG6SegY/00014.wav	1	0.647636
id10270/8jEAjG6SegY/00036.wav	id10292/0H91VC07Q3s/00002.wav	0	-0.070325
id10270/8jEAjG6SegY/00036.wav	id10270/8jEAjG6SegY/00008.wav	1	0.706957
id10270/8jEAjG6SegY/00036.wav	id10300/SQzWyPhRqmk/00006.wav	0	0.012752
id10270/8jEAjG6SegY/00036.wav	id10270/8jEAjG6SegY/00038.wav	1	0.809319
id10270/8jEAjG6SegY/00036.wav	id10284/7yx9A0yzLYk/00037.wav	0	0.123130
id10270/8jEAjG6SegY/00036.wav	id10270/GWXujl-xAVM/00007.wav	1	0.637819
id10270/8jEAjG6SegY/00036.wav	id10277/8rby6ETXo8Q/00001.wav	0	0.089531
id10270/8jEAjG6SegY/00037.wav	id10270/8jEAjG6SegY/00032.wav	1	0.795377
id10270/8jEAjG6SegY/00037.wav	id10298/a0S-epXYJME/00005.wav	0	-0.034166
